,machine_id,session_id,orig_review,mhi_change,review,until,additional_info,features
488,5db138fdc17f7d00013f5261,5f8d7cd03bd012452aab6b62,True,False,False,2020-10-19 11:00:01,Cliff,vibration_vel_order__0
489,5f54f215d8ef2c0001830cef,601e09322444540de39a25ee,False,False,False,2021-02-06 00:00:01,Small trend,vibration_vel_order__0
490,5f13fc8fab44ba0001306bd4,600ff9ad9450e369c244f301,True,False,True,2021-01-26 11:00:01,Small trend,vibration_acc_p2p_percentiles
491,5fa296be5fd5bf00018d9496,611349c5ab8e925b026451ff,True,False,False,2021-08-11 03:00:01,Cliff,vibration_vel_rms
492,5f3295764600950001f793f0,603237455b726c329de92ce9,True,False,False,2021-02-21 10:00:01,Transient,vibration_vel_order__0
493,5eeb614cfca35900011ff969,60abb02b0c41324149ab9c76,True,0 -> 1,IGNORE,2021-05-24 13:00:01,,vibration_vel_order__0
494,5c9a09d2269fde0001a0c768,60645e0c8072cb6aca41ca18,True,False,True,2021-03-30 12:00:01,Small trend,vibration_vel_rms
495,5f461d88008c8a000150ce9e,607407aa9aa86053342bb1a1,True,False,True,2021-04-12 08:00:01,Small trend,vibration_vel_order__0
496,5f68b8d132513a0001e7ad3c,604be01971f3ed6df1fec3a6,True,False,True,2021-03-12 19:00:01,Good trend,vibration_vel_order__0
497,5e5d06cfc7847d0001bcc098,5f7cca2618a5f255bd6635c9,True,False,False,2020-10-06 19:00:01,Cliff,vibration_vel_order__0
498,604a3690e3b1d70001558a07,60cb4cb895ebdb259bf36579,False,False,IGNORE,2021-06-17 13:00:01,,vibration_vel_order__0
499,5f16b3f5ecca5100012dba55,60895d6d0ba13d004ee1ab61,False,False,True,2021-04-28 11:00:01,Small trend,vibration_vel_order__0
500,5ec3fdf8abe32f00012316ce,5fcd6fb78cd70572f1a13eb7,True,False,True,2020-12-06 23:00:01,Good trend,vibration_vel_order__0
501,5f16b4a1ab44ba000132d7ef,607bedf74a35c55b167acfda,True,False,False,2021-04-18 08:00:01,Cliff,vibration_acc_p2p_percentiles
502,5f16c229ab44ba000132e477,607bf3f49aa860533433e0a4,True,2 -> 2,True,2021-04-18 06:00:01,Good trend,vibration_vel_rms
503,5e5ff7dcc7847d0001be54e4,60760c089aa86053342dbf42,True,False,True,2021-04-13 21:00:01,Non linear trend,vibration_acc_p2p_percentiles
504,5e67d671ca7da100012e8e8d,61127ad31f0c471f5371daae,True,False,IGNORE,2021-08-10 12:00:01,,vibration_vel_order__0
505,5f54f04dd8ef2c0001830c02,600efb013c594d12d23bd1a5,True,False,False,2021-01-25 17:00:01,Cliff,vibration_vel_order__0
506,603d5b720f61920001b839dd,60c0aa013383ed698c17ca56,True,False,IGNORE,2021-06-09 11:00:01,,vibration_vel_order__0
507,5f763562b89f210001d7a628,602cf475650d721f3aa650d0,True,False,False,2021-02-17 10:00:01,Cliff,vibration_vel_rms
508,5ef64b10e1c0e90001ebf703,5f57776cae63865eb91dfa1e,True,False,True,2020-09-08 12:00:01,Small trend,vibration_acc_p2p_percentiles
509,5ded960a7f188e00018925ab,5f5b7c4fb7b8117bee3d03ee,True,False,IGNORE,2020-09-11 13:00:01,,vibration_vel_order__0
510,6010404bdb982b0001fdafe8,60afc20c4e010b5639613a59,True,False,True,2021-05-27 15:00:01,Small trend,vibration_vel_order__0
511,5eeb4aee3b3ff200012a655d,60d90474b5fd64032ed4d11e,True,False,True,2021-06-27 21:00:04,Small trend,vibration_vel_rms
512,5b646aec5ecd930001d314e2,5f6a59ae1f241a43a960ed67,True,False,False,2020-09-22 18:00:01,Cliff,vibration_vel_order__0
513,5f371a414ea4c300017dca4a,5faa991293374c1612e851af,True,False,IGNORE,2020-11-10 11:00:01,,vibration_vel_rms
514,5f056671c232080001cc983e,60e370fe4d29314992fae0a6,True,0 -> 1,False,2021-07-05 20:00:01,Cliff,vibration_vel_order__0
515,5fa2b9d5ed7e450001ed097f,6035224cf6642c62b5793a05,True,False,True,2021-02-23 15:00:01,Small trend,vibration_vel_rms
516,5d66a75ef6c19b0001393b3f,6114c5025a475d0b434233af,False,False,False,2021-08-12 06:00:01,Cliff,vibration_vel_rms
517,5bfee379ba56640001af546b,5f715dbcfd073764810404bf,True,False,False,2020-09-28 03:00:01,Transient,vibration_vel_rms
518,5f4b591d008c8a00010a9a1b,5faaf0b96ced9d786ee319e1,True,False,IGNORE,2020-11-10 19:00:01,,vibration_acc_p2p_percentiles
519,5fe2101386e8ea000109a827,61046171591edb2587d7e5d7,False,False,False,2021-07-30 20:00:01,Cliff,vibration_vel_rms
520,5f371704a829e5000116c1a8,5fe6b0f16adfe97df03036c1,True,False,False,2020-12-25 21:00:04,Small trend,vibration_acc_p2p_percentiles
521,60589cf2076ce800017f55e5,610daac5e39a0541749be907,True,1 -> 2,True,2021-08-06 21:00:01,Step function,vibration_vel_rms
522,5eeb66f0af6ac10001973ea1,60943c0d83df9a53b13d614d,True,False,True,2021-05-06 18:00:01,Good trend,vibration_acc_rms
523,5f0c7464185d790001b4d458,6019e478f063c110d1155fdf,True,False,IGNORE,2021-02-02 23:00:01,,vibration_acc_p2p_percentiles
524,5d84ef7e9250ae0001119453,607bf2ba4a35c55b167ad701,True,1 -> 2,True,2021-04-18 08:00:01,Good trend,vibration_vel_rms
525,5de81e7549164a0001f76fd8,5fadcb7ae7418b66a49c623f,True,False,IGNORE,2020-11-12 23:00:01,,vibration_vel_rms
526,5f461a8fde69c7000158aa86,6018ffe719d3590411b4951b,True,2 -> 0,False,2021-02-02 07:00:01,Cliff,vibration_acc_p2p_percentiles
527,5ced5ba8ee3cdc0001753552,5f79dfe2f1085b1e6fbcab38,True,2 -> 0,False,2020-10-04 14:00:01,Transient,vibration_vel_order__0
528,5f3befb390f1570001102a05,5fdbc62d491d66112cc17345,True,False,True,2020-12-17 20:00:01,Small trend,vibration_vel_rms
529,5f063174dfba8600012f71a3,60241e4797c89f0222f9c7e1,True,False,False,2021-02-10 15:00:01,Cliff,vibration_vel_rms
530,5f6e4111a6ccb60001ad88e2,60c78027bb5b310d67876467,True,False,False,2021-06-14 16:00:02,Small trend,vibration_vel_order__0
0,5f32ed7dbff9a500010562cb,6000e737a6f9bc4938f9c224,True,False,IGNORE,2021-01-15 00:00:01,,
1,5fa15f5bce12ea000117f7a5,6000f143a6f9bc4938f9c60c,True,False,False,2021-01-15 01:00:01,Small trend,
2,5e5d0e27c7847d0001bcc3d3,603e16d5d26244757c80f3ad,True,False,False,2021-03-02 10:00:01,Transient,
3,5d5dacaece77850001ec3db6,60016b1f18f5712c5164ed91,True,False,False,2021-01-15 08:00:01,Step function,
4,5e5d1006c7847d0001bcc5da,600b68f68afb1457c531b53f,True,False,True,2021-01-22 22:00:01,Good trend,vibration_vel_rms
5,5ee3cedbefc6dc000178c3a2,602be0af5eaa6602fd69e759,True,False,True,2021-02-16 15:00:01,Small trend,vibration_vel_order__0
6,5fa2d93c5fd5bf00018de958,600e92cc15676315d97c4f0d,True,False,False,2021-01-25 09:00:01,Step function,
7,5f07ea2f35fc82000112dc5f,6029db0a5b726141e074bc67,True,False,True,2021-02-15 02:00:01,Non linear trend,vibration_vel_rms
8,5fad1937a47db9000174751b,6033fe8c3a134704be6d6dd3,True,1 -> 2,False,2021-02-22 18:00:01,Small trend,
9,5ae1721aa6682000014caa74,60760ffa4a35c55b1674b753,True,False,True,2021-04-13 21:00:05,Non linear trend,vibration_vel_rms
10,5cf0e43eee3cdc000176c71a,608c1fa50346fb484f789cea,True,False,False,2021-04-30 15:00:01,Step function,
11,5f3295764600950001f793eb,60208f623021715f593b8558,True,False,False,2021-02-07 23:00:01,Small trend,
12,5d83c5d6362a9e0001027688,60020e0ff0226845c9a241ec,True,1 -> 2,True,2021-01-15 21:00:01,Step function,vibration_vel_rms
13,5c47822b43d3e1000145c295,60024791acf99e7f4291cdef,True,1 -> 1,IGNORE,2021-01-16 00:00:01,,
14,5fa01fd9ce12ea000116721f,6002538b38f9a37f700fae15,True,False,IGNORE,2021-01-16 02:00:01,,
15,5f871b82789ec300012555d5,60028735944e362193fce694,True,False,False,2021-01-16 06:00:01,Small trend,
16,59a97844e443cd000100097d,600307cde23c26720b98a699,True,False,True,2021-01-16 15:00:01,Good trend,vibration_acc_p2p_percentiles
17,5d52e114f01e8c00019cf6a0,6003983392c06434dc639c87,True,0 -> 1,IGNORE,2021-01-17 01:00:01,,
18,5f6876cc32513a0001e76b3c,60274b2bfe8b3d5eb8a71352,True,False,False,2021-02-13 03:00:01,Cliff,
19,5fa01fd9ce12ea0001167223,600edb41fa742e5ef489e2b9,True,False,True,2021-01-25 14:00:01,Small trend,vibration_vel_rms
20,5f871b82789ec300012555d7,603e615712562638e547ceee,True,False,True,2021-03-02 13:00:01,Good trend,vibration_vel_rms
21,5f7493a2be3dcd0001e02a65,602bb263e02d4a238db53aa4,True,False,True,2021-02-16 11:00:01,Good trend,vibration_vel_rms
22,5b6450185ecd930001d311d7,606a67f176d45e4d8e911053,True,False,False,2021-04-04 23:00:01,Cliff,
23,5f3befb390f15700011029fe,607bf37d9aa860533433df2d,True,False,True,2021-04-18 06:00:01,Good trend,vibration_acc_p2p_percentiles
24,5cf0e408ee3cdc000176c6ff,600cb2910b84a73c16ea8aff,True,False,False,2021-01-23 23:00:01,Cliff,
25,5f056808f684b00001baf525,601ee4ab0401b85bcc1682bb,True,False,True,2021-02-06 18:00:01,Good trend,vibration_vel_rms
26,5f461b8ede69c7000158ab00,601ab9719247b2006395dce6,True,False,False,2021-02-03 14:00:01,Small trend,
27,5f6b52eb33c68800014f39c2,60102a61fece7223dc5b4395,True,False,False,2021-01-26 14:00:01,Small trend,
28,5f32ed3cbff9a5000105629a,6006a9dbf563051e1c869400,True,False,IGNORE,2021-01-19 09:00:01,,
29,5d30809f659bd20001eb5547,6006b93a8f110d7fb591b8cb,True,0 -> 1,False,2021-01-19 10:00:01,Cliff,vibration_vel_rms
30,5f5281f7f3b4d400014c1c60,600bf14e84e92b46c754a750,True,False,False,2021-01-23 09:00:01,Small trend,
31,5f871b82789ec300012555ea,60095cf89ece5426dcfbeffd,True,False,IGNORE,2021-01-21 10:00:01,,
32,5f272e8186c85b000169f363,600730fe03d04b12d7c4841c,True,False,False,2021-01-19 19:00:01,Small trend,
33,5f05fe91c232080001ccf742,60116f76738e074a2b399e7a,True,False,False,2021-01-27 13:00:01,Small trend,
34,5f17659d38d5f80001ca2d47,6026575d157f925d66be4b42,True,False,IGNORE,2021-02-12 10:00:01,,
35,5eb166daaaf9330001c7509b,6007963bb277c202c0441147,True,False,False,2021-01-20 00:00:01,Small trend,
36,5b8ff37b7772b400012a36b2,60815e4f5f4cbf56bf7a9ec6,True,False,True,2021-04-22 11:00:01,Good trend,vibration_vel_rms
37,5ec346ff9fd05f00012b48d1,600d55556d206c17959f5bc3,True,False,IGNORE,2021-01-24 09:00:01,,
38,5e4d5f21e788ce0001162817,60086d1709d6ea4d4fb8cf6e,True,False,True,2021-01-20 17:00:01,Good trend,vibration_vel_order__0
39,5f8759ed789ec30001259f74,6039387cff11e768bb8b2b27,True,False,False,2021-02-26 16:00:01,Transient,
40,5e5d0df06b4d3d0001a03c78,6008eaf2df100c2827b82204,True,False,False,2021-01-21 02:00:01,Transient,
41,5ee3cf4e6480f20001d042ed,6008f667dba4cb12c780647c,True,False,False,2021-01-21 03:00:01,Transient,
42,5f6dcf0ba6ccb60001acfbd3,60331629b9f9be118c74b274,True,False,True,2021-02-22 02:00:01,Non linear trend,vibration_vel_rms
43,5f0b01d0185d790001b35a4d,6009b2c9ed9bcb2b4c72f5cb,True,False,True,2021-01-21 16:00:01,Small trend,vibration_vel_rms
44,5d307d51659bd20001eb540a,602c0ea6b2d3993335c14eaf,True,False,False,2021-02-16 18:00:01,Cliff,
45,5f3befb390f1570001102a26,6026cf7ef00a2e078b3a2753,True,False,True,2021-02-12 18:00:01,Step function,vibration_vel_order__0
46,5c9a0e33c0909800015123a6,6009e25806c3c642deac6ea8,True,False,False,2021-01-21 18:00:01,Cliff,
47,5ceec378b9394100013f5da2,6020bfcd1850f21fbd5de585,True,False,False,2021-02-08 04:00:01,Transient,
48,5f8759ed789ec30001259f7a,6035084c04325029319d59b8,True,False,False,2021-02-23 13:00:01,Transient,
49,5f31699e4600950001f66c52,601a494a7ac52524b8668c99,True,False,True,2021-02-03 06:00:01,Non linear trend,vibration_acc_p2p_percentiles
50,5e5d0dd2c7847d0001bcc3b7,6011fa2c63c8a5207cb0a7b4,True,False,True,2021-01-27 23:00:01,Good trend,vibration_vel_rms
51,5fa2c36ced7e450001ed14c4,6060b4ef0fdb3c14d79517c4,True,False,False,2021-03-28 16:00:01,Cliff,
52,5ef8e9dffdc15900018ea7ca,600aca9360770e725611debf,True,False,False,2021-01-22 12:00:01,Transient,
53,5cc0ab22b43afe00019c8741,600ad26448bfa93f18b224e7,True,False,False,2021-01-22 09:00:01,Transient,
54,5defb69241eb7e000173c266,6032398a5b726c329de92ee5,True,False,True,2021-02-21 10:00:01,Good trend,vibration_vel_order__0
55,5fa80fb4ff2b11000116d190,6026208886ac3d7de9b679e3,True,False,True,2021-02-12 06:00:01,Good trend,vibration_acc_p2p_percentiles
56,5c7d6f23517fa800017f9c32,607364754a35c55b1672081b,True,False,True,2021-04-11 21:00:01,Good trend,vibration_vel_order__0
57,5f57b56f2a08ae0001f9ac5e,601078ec4095bf3ac14af457,True,False,False,2021-01-26 20:00:01,Cliff,
58,5ee2544eefc6dc000177e2d7,6010e56709f8ce23d0f4e617,True,False,False,2021-01-27 01:00:01,Cliff,
59,5f31679ebff9a50001040bf4,6014ffe33d49c878f6c63c69,True,False,True,2021-01-30 06:00:01,Small trend,vibration_vel_rms
60,5fa80fb4ff2b11000116d18e,603da5e6e0fc77232b3f99e8,True,False,True,2021-03-02 02:00:01,Small trend,vibration_vel_rms
61,5f0b0621185d790001b36069,602cb065d17f5e49cc179301,True,False,True,2021-02-17 05:00:01,Small trend,vibration_vel_rms
62,5f57b56e2a08ae0001f9ac41,602c86ff5f2b7d6a98d3d161,True,False,False,2021-02-17 02:00:01,Small trend,
63,5f3295774600950001f7940b,60174f86140335559a2cd625,True,False,False,2021-01-31 22:00:01,,
64,5f3295774600950001f79406,6036b8e903d2c754b82f673f,True,False,False,2021-01-26 03:00:01,Cliff,
65,5fa2c8915fd5bf00018dd445,600de1bd4e9ec01a6fb839fe,True,1 -> 2,True,2021-01-24 19:00:01,Cliff,vibration_vel_rms
66,5f3df7fb0f89b60001ec679d,603cfb5b7c1bfd3b8aca9cd3,True,False,True,2021-03-01 14:00:01,Good trend,vibration_vel_rms
67,5df1470cfe2eaf0001122707,602c6a4b198aef14408d5188,True,False,True,2021-02-17 00:00:01,Step function,vibration_vel_rms
68,5b295fded869830001756709,60804e48e6c326606a3f8fb4,True,0 -> 1,False,2021-04-21 16:00:05,,
69,5ec579e1ae0d340001e1a847,6024079249cc5166cb76da83,True,False,True,2021-02-10 16:00:01,Cliff,vibration_vel_order__0
70,5ce21791bbb4df0001b8145e,600eed6db9265c427c4be396,True,0 -> 1,False,2021-01-25 14:00:01,,
71,5f219beaa0d2fb00016fe4df,600f066a3c594d12d23bd9f2,True,False,False,2021-01-25 17:00:01,Transient,
72,5fa2d6dded7e450001ed2d6c,600f1476d51f3a60ef686ce4,True,False,False,2021-01-25 18:00:01,Transient,
73,5e5d15786b4d3d0001a04113,6017d0953789d33f090ab3a4,True,False,True,2021-02-01 09:00:01,Non linear trend,vibration_vel_rms
74,5ec554746481ed00014c29d7,602c767e59963309b76c2253,True,0 -> 1,True,2021-02-17 01:00:01,Good trend,vibration_vel_rms
75,5db08a3bc17f7d00013f07c9,603adc5a6d9c3134909a4235,True,2 -> 2,False,2021-02-27 21:00:01,Cliff,
76,5f16a9c4ecca5100012daf8a,601795ee4b33896abc4c95f3,True,False,False,2021-02-01 05:00:01,Nonsense,
77,5e56a3196b4d3d00019d0c8e,602bb70c79580c74f9b33f67,True,False,False,2021-02-16 12:00:01,Small trend,
78,5f140142ab44ba0001306e4d,601110f391f5be3fca5aaccc,True,False,False,2021-01-27 07:00:01,Nonsense,
79,5f0560c9f684b00001baf1e0,60322c6b47fc6f030737216d,True,False,IGNORE,2021-02-21 09:00:01,,
80,5e5d0eefc7847d0001bcc3f6,6039e22e4b88c304f7c35e96,True,False,True,2021-02-27 06:00:01,Small trend,vibration_vel_rms
81,5df0fbaf41eb7e0001745d52,60115864dbb0e3446e82d1ba,True,False,False,2021-01-27 12:00:01,Cliff,
82,5f57b56e2a08ae0001f9ac57,60629ef3b2775736713215e8,True,False,False,2021-03-30 03:00:01,Small trend,
83,5ca5fcf7ee09030001f4fc22,60223fb2f3b603793f9e15c0,True,False,False,2021-02-09 09:00:01,Cliff,
84,5edfb8109fd3e5000106b861,6011c65380c1ed1bce7a669c,True,False,False,2021-01-27 00:00:01,Cliff,
85,5ae1721aa6682000014caa84,602a43eba4c69046f304f29b,True,False,False,2021-02-15 09:00:02,Transient,
86,5d5ec393ca394700012490c9,60129a9d0a856424f250d63d,True,0 -> 1,IGNORE,2021-01-28 11:00:01,,
87,5f0563dac232080001cc9700,602c03ac6d0355773f08137e,True,False,True,2021-02-16 17:00:01,Good trend,vibration_vel_rms
88,5f16aa34ecca5100012db033,60141898d5d3901fbee7607e,True,False,False,2021-01-29 14:00:01,Cliff,
89,5f8dba68a64a7b00015208ee,60132ec75e926c6be1e8d703,True,False,False,2021-01-26 23:00:01,Cliff,
90,5f16c029ecca5100012dc779,6061fad0b335d40be2d44721,True,False,False,2021-03-29 16:00:01,Cliff,
91,5dce8d61cc64f10001f147ed,60170ab234ca99459eca03b1,True,False,True,2021-01-31 17:00:01,Non linear trend,vibration_vel_rms
92,5f6f6207bc7eda0001fc8209,603239975b726c329de92efa,True,False,IGNORE,2021-02-21 10:00:01,,
93,5f16d7c2ecca5100012ddf42,6020fcca5abf7b7058e3e571,True,False,False,2021-02-08 08:00:01,Cliff,
94,5e56be33c7847d0001b9547e,6019d64412c8c92db126c267,True,False,IGNORE,2021-02-02 22:00:01,,
95,5f57b56e2a08ae0001f9ac4d,607bf26d4a35c55b167ad625,True,False,False,2021-04-18 08:00:01,Small trend,
96,5f27372aa0d2fb00017529ab,601f34d27595581ebb8a7daa,True,False,True,2021-02-07 00:00:01,Small trend,vibration_vel_rms
97,5f16d585ab44ba000132f5ce,601557a358a5e77fe3ac2a2d,True,False,False,2021-01-30 12:00:01,Transient,
98,5fb90b412888460001b8d86f,6044e4b1a3e37726e14f7a28,True,0 -> 1,True,2021-03-07 14:00:01,Good trend,vibration_vel_rms
99,5f0b060b185d790001b36001,60161c2a5d67d803f833eb40,True,False,False,2021-01-31 02:00:01,Cliff,
100,5df14314fe2eaf0001122497,602ca00076e73b00913f4433,True,False,False,2021-02-17 04:00:01,Cliff,
101,5f54ddb5d8ef2c000182f9e2,602748c3fe8b3d5eb8a710d9,True,False,True,2021-02-13 01:00:01,Non linear trend,vibration_vel_rms
102,5f61b56aec601300013e1bab,6037d31f3cd55c31ac5bee89,True,False,True,2021-02-25 16:00:01,Non linear trend,vibration_vel_order__0
103,5f316f11bff9a500010414c8,6016fa221b2ebf69df6558a1,True,False,False,2021-01-31 18:00:01,Nonsense,
104,5f1747ae38d5f80001ca1157,601709e16849eb3424c42a0a,True,False,True,2021-01-31 19:00:01,Good trend,vibration_vel_rms
105,5eb1592b658a470001b19b68,60645dd6c6471b779ea957cc,True,False,True,2021-03-31 11:00:01,Step function,vibration_vel_rms
106,5c8a88465035b2000183661e,6039979725ec8c5d66cffd09,True,False,False,2021-02-18 05:00:01,Cliff,vibration_acc_p2p_percentiles
107,5e6363c9b30acd0001a9d3ff,6017b741d25a8d647d545726,True,False,False,2021-02-01 08:00:01,Nonsense,vibration_vel_rms
108,5ef5fc85e1c0e90001ebcb0f,6017c1ac49d97905d9b64bbe,True,2 -> 2,False,2021-02-01 08:00:01,Small trend,vibration_vel_rms
109,5f3c1e064ccf080001bef7b7,60326a5db384824bac9001fd,True,False,False,2021-02-21 14:00:01,Nonsense,vibration_acc_p2p_percentiles
110,5cc7084052ff1600015969a8,60427de6e9f76f203e90daab,True,False,False,2021-03-05 18:00:01,Transient,vibration_vel_rms
111,5e5ff7833ce9c60001337397,6017d426d5cdeb40e0606db0,True,False,False,2021-02-01 10:00:01,Transient,vibration_vel_rms
112,5db047b0c17f7d00013eea9d,6024b5e917350e0abe8f088c,True,False,True,2021-02-11 04:00:01,Good trend,vibration_vel_rms
113,5defecb841eb7e000173de75,603238055b726c329de92d99,True,False,False,2021-02-21 10:00:01,Cliff,vibration_vel_rms
114,5f16b57bab44ba000132d8c3,6018cb7823abec507eb1c1f5,True,False,False,2021-02-02 03:00:01,Cliff,vibration_vel_order__0
115,5f13fb15ecca5100012b409e,6034dab4ac3d8b39b243f0d6,True,2 -> 3,False,2021-02-23 10:00:01,Transient,vibration_vel_rms
116,5df01cdd41eb7e000173f4e8,602c6a52198aef14408d51a4,True,False,True,2021-02-17 00:00:05,Good trend,vibration_vel_order__0
117,5ef8e909d1fefe0001f47b52,6019457d905b6b062da284e1,True,1 -> 1,IGNORE,2021-02-02 10:00:01,,
118,5ced5ba8ee3cdc000175355b,6025d1160c613d2b40b9ced2,True,False,True,2021-02-11 22:00:01,Small trend,vibration_acc_p2p_percentiles
119,5f6a19c932513a00015ab358,601961cd415726023a72178e,True,False,False,2021-02-02 14:00:01,Cliff,
120,5f4b56c0008c8a00010a9863,601cb06663182905a775682c,True,False,False,2021-02-05 02:00:01,Small trend,
121,5ded0436f900950001fefdaa,602c91a5134f31746857bb7f,True,False,False,2021-02-17 03:00:01,Nonsense,
122,5c7544e9517fa800017d3896,6024714337a58c5c4d9f3c37,True,False,False,2021-02-10 23:00:01,Transient,
123,5c473bdb43d3e1000145b028,6033d1a212194e39b6534bd0,True,False,False,2021-02-22 15:00:01,Small trend,
124,5f16b054ecca5100012db6fc,603239fc5b726c329de92f76,True,False,True,2021-02-21 10:00:01,Good trend,vibration_vel_rms
125,5fa97629a47db900016fa2f9,601ad2bcd9db4f0bf5333131,True,False,False,2021-02-03 16:00:01,Small trend,
126,5f6876e41ab358000175979f,6033e1c7081aa26002c218eb,True,False,IGNORE,2021-02-22 16:00:01,,
127,5df7ecd949c7000001e95d7b,601d5731670cd33ea7365e31,True,False,False,2021-02-05 12:20:01,Nonsense,
128,5f57b56e2a08ae0001f9ac52,6025a02b8ef9712696100627,True,False,False,2021-02-11 21:00:01,Nonsense,
129,5ced5ba8ee3cdc0001753553,601b861ebe8f86010b19bedf,True,False,False,2021-02-04 03:00:01,Small trend,
130,5f17487339772b0001d440c0,6022087fd110bc0192f53395,True,False,False,2021-02-09 03:00:01,Cliff,
131,5f686ac532513a0001e75e4d,601c6d66546a6068f3aa4810,True,False,IGNORE,2021-02-04 21:00:01,,
132,5ec4352f02cab70001bf0dbd,601c7a100d77842f04faf38b,True,False,False,2021-02-04 22:00:01,Small trend,
133,5f16bff5ab44ba000132e362,601c9b78510fff64e0a57db1,True,False,IGNORE,2021-02-04 23:00:01,,
134,5fa2c46ded7e450001ed157b,601cccda87ac4a4b9dfd8db6,True,False,True,2021-02-05 04:00:01,Small trend,vibration_acc_p2p_percentiles
135,5f776883afdb3c0001bc371a,60778abc4a35c55b1676461d,True,False,True,2021-04-15 00:00:01,Good trend,vibration_acc_p2p_percentiles
136,5f4619ec008c8a000150cc51,601ce641d5322d2949822f61,True,False,False,2021-02-05 06:00:01,Nonsense,
137,5ca603ceee09030001f4ff0e,6041694e7b8a0a68f54ab0e5,True,False,True,2021-03-04 21:00:01,Non linear trend,vibration_acc_rms
138,5ea3600a7e020100011ead48,6045256f54b2371274dfd314,True,1 -> 2,True,2021-03-07 18:00:04,Non linear trend,vibration_acc_p2p_percentiles
139,5f6f6206bc7eda0001fc8202,601daaacfdbd2540f7908dc7,True,-1 -> 3,True,2021-02-05 20:00:01,Good trend,vibration_vel_rms
140,5defb7d041eb7e000173c302,60322d6f5b726c329de92a10,True,False,False,2021-02-21 09:00:01,Cliff,
141,5f16aaefecca5100012db11b,605b6ff51717bd3cb37f4532,True,False,False,2021-03-24 16:00:01,Small trend,
142,5ae1721aa6682000014caa8c,603679ebd2cdde127191f827,True,False,False,2021-02-24 16:00:01,Transient,
143,5eeb72ebfca359000120044d,601e831186afa121cd4e4638,True,False,True,2021-02-06 11:00:01,Good trend,vibration_vel_order__0
144,5d5d77e5ce77850001ec2b2d,601eb7bac273c941a613167a,True,0 -> 1,False,2021-02-01 18:00:01,Small trend,
145,5f0b01ff185d790001b35af5,607be8b04a35c55b167acd0f,True,False,False,2021-04-18 06:00:01,Transient,
146,5c6c20470851b700019f365b,604c543a382a376bd18497ec,True,False,False,2021-03-13 05:00:01,Small trend,
147,5b351b97086bac00019497d5,601fd8070f68da4ae2866d15,True,2 -> 3,False,2021-02-07 10:00:01,Nonsense,
148,5ddbf200a1a1de0001bfda6c,60322df4652d177c754c3036,True,False,False,2021-02-21 09:00:01,Cliff,
149,5eeb7094ac230e0001279e45,6020e007975161084245f27d,True,False,False,2021-02-08 06:00:01,Transient,
150,5ea35790c220330001f71dde,6020ebf2c486276de7360b55,True,False,False,2021-02-08 07:00:01,Small trend,
151,5ae1721aa6682000014caa7f,6020f1d03bf5107521904d19,True,False,False,2021-02-08 08:00:01,Nonsense,
152,5e5d08436b4d3d0001a03905,6047809bbeb8917222e3f81e,True,False,False,2021-03-09 14:00:01,Cliff,
153,5c192b828c236b0001881e05,6021348695f8105c8e96627e,True,False,False,2021-02-08 12:00:01,Cliff,
154,5f16d414ecca5100012dd903,602b9d19697f3d31228e78a0,True,0 -> 1,True,2021-02-16 10:00:01,Good trend,vibration_vel_rms
155,5f16d47eecca5100012dd981,607593e94a35c55b16743c19,True,0 -> 1,False,2021-04-13 12:00:01,Nonsense,
156,5f17eef039772b0001d4d57c,602184800629f1671ab1b9ea,True,0 -> 1,True,2021-02-08 18:00:01,Good trend,vibration_acc_p2p_percentiles
157,5d654263a51474000171f46c,607bf1a04a35c55b167ad49b,True,1 -> 2,True,2021-04-18 08:00:01,Small trend,vibration_vel_rms
158,5d74f77a550b33000173c863,60288423d00af75d1405c40a,True,False,False,2021-02-14 01:00:01,Cliff,
159,5f17450638d5f80001ca0e2b,602208750cfc4b0466a7cfff,True,False,False,2021-02-09 03:00:01,Cliff,
160,5ee3cef36480f20001d04238,60365f67d80c6f23be6683c5,True,False,False,2021-02-24 14:00:01,Cliff,
161,5f54ea417546020001759913,60585ed2e9f5982f24963000,True,2 -> 3,True,2021-03-22 09:00:01,Good trend,vibration_vel_rms
162,5e4d6b81b400680001686ad6,602285029c333d4f77ccb20e,True,1 -> 1,False,2021-02-09 12:00:01,Small trend,vibration_vel_order__0
163,5cc70c3a52ff160001596ac5,6036bee7e7a30c45875ba900,True,False,False,2021-02-24 20:00:01,Small trend,
164,5f17f5cf38d5f80001cab27a,6046b86118a5534266609374,True,False,IGNORE,2021-03-08 23:00:01,,
165,5c897c87e53502000158d4e7,6022cf066bc489545e5f2e25,True,False,True,2021-02-09 16:00:01,Step function,vibration_acc_p2p_percentiles
166,5cc85832082a51000143347a,6022e021096a9b5713ce97e2,True,1 -> 1,False,2021-02-09 19:00:01,Cliff,
167,5f8de186a64a7b0001524446,602c755e59963309b76c2143,True,False,True,2021-02-17 01:00:01,Good trend,vibration_vel_rms
168,5f43a235d1f9a10001797010,6022f75916718413e653c77c,True,False,False,2021-02-09 20:00:01,Cliff,
169,5fa9785da47db900016fa483,6022f69f16718413e653c6e4,True,False,True,2021-02-09 20:00:01,Good trend,vibration_vel_rms
170,5f17e9d638d5f80001caa669,6023042f4d963d53460c8012,True,False,True,2021-02-09 21:00:01,Cliff,vibration_vel_rms
