machine_id,session_id,orig_review,mhi_change,review,until,additional_info,features
5f16d45dab44ba000132f538,6016d2b3736a8106cb7bc0e3,False,False,False,2021-01-31 15:00:01,,
5e2e299a19e17e00019b579f,6017099c34ca99459eca02fd,False,False,False,2021-01-31 19:00:01,,
5f3c241b4ccf080001befd2b,60170a456849eb3424c42a71,False,False,,2021-01-31 17:00:01,,
5e2e298b9a00c500011cd614,6017327701dfcc542d275e48,False,False,False,2021-01-31 22:00:01,,
5e399728d4553c000109b597,6017402b01dfcc542d27670d,True,False,False,2021-01-31 23:00:01,Small trend,
5f3295764600950001f793e9,605125e6ee541661b860c885,False,False,False,2021-03-16 19:00:01,,
5f13fb02ecca5100012b4071,60177ec65d2c3327c500af8a,False,False,,2021-02-01 02:00:01,,
5dceb291bef545000135beb9,6017b0140a6e7c1de7b8a1ee,False,False,,2021-02-01 07:00:01,,
5ec044e112b049000159d42f,604f4b81c452db59536d1997,False,False,,2021-03-15 11:00:01,,
5f32ed5f4600950001f7ea5d,6020fa202dcb027e6e19cd58,False,False,,2021-02-08 08:00:01,,
5f6394f58da2ba0001295723,6051d79e35de251299088ff4,False,False,,2021-03-17 10:00:01,,
5c9a0cde269fde0001a0c7e2,6017e69f5fa46d610f2a6942,False,False,,2021-02-01 11:00:01,,
5c1a74748c236b00018867f9,601ae37ab3c12419daee94aa,False,False,,2021-02-03 17:00:01,,
5f3befb390f1570001102a17,601824c43917745986d135bc,False,False,,2021-02-01 15:00:01,,
5f6de3442eb7700001471856,60182d84c63dc06e8059a8c6,False,False,,2021-02-01 16:00:01,,
5de7d82be49f1a000137c775,60183d258e02ae29dc8af68b,False,False,False,2021-02-01 17:00:01,,
5f3295774600950001f79407,601845e7c617bf3f9ba349be,False,False,False,2021-02-01 16:00:01,,
5e2e264f8d6c4800011f7fce,60187932db92b141286f5272,False,False,,2021-02-01 21:00:01,,
5c7d6f67517fa800017f9c42,60188a6289e10966566af749,False,False,,2021-02-01 23:00:01,,
5c7605b80851b700014c3cc0,60189ae40446827f653d71a2,False,False,,2021-02-02 00:00:01,,
5df8e1e2b5f3150001f2adae,60218845cd950331fe578072,True,False,IGNORE,2021-02-08 17:55:01,,
5f27a2b7a0d2fb0001758d86,6032b1832826064bf5321ac7,False,False,,2021-02-21 19:00:01,,
5f21924ea0d2fb00016fda21,602807794f37d91442d7697d,False,False,,2021-02-13 17:00:01,,
5eb4d285b1c46d0001e77d4b,6019a06bbb19c415453943f5,False,False,,2021-02-02 18:00:01,,
5ddd4acce9cb7600019ab696,60251986b1ce0b5a11fa57df,False,False,,2021-02-11 11:00:01,,
5fa97b4ae347b700012a8d48,6019cec868318100ed28bf0d,False,False,,2021-02-02 22:00:01,,
5fa80fb4ff2b11000116d17e,60205300e0496b715e157727,False,False,,2021-02-07 20:00:01,,
5f0b05f9f8e2e00001e0e88b,6019faf972f9b91ec4b125ff,False,False,,2021-02-03 00:00:01,,
5c463405a81e6a000161ade8,601a0bbb7a9e9a48bc55549d,False,False,,2021-02-03 02:00:01,,
5f17fee638d5f80001cabc97,6043408cdd2475274bf0e62c,False,False,,2021-03-06 08:00:01,,
5f6de30b2eb7700001471809,601a4726340f951bb77ce928,False,False,,2021-02-03 06:00:01,,
5f17fef538d5f80001cabcd0,603c5fb08865b542b85a2c5d,False,False,,2021-03-01 03:00:01,,
5f68b8d132513a0001e7ad3e,601a8ea0c86eea0ba835026b,False,False,False,2021-02-03 11:00:01,,
5f17f86738d5f80001cab4c0,601a9cee41679511b22cbe7f,False,False,False,2021-02-03 12:00:01,,
5e57cd20c7847d0001b9e323,6032515a5b726c329de93cc9,False,1 -> 0,,2021-02-21 10:00:01,,
5f3717334ea4c300017dc81b,601f64c7b5e36478ba64f5d5,False,False,,2021-02-07 01:00:08,,
5e57ccd0c7847d0001b9e316,60a5966b8dea2e55966f7d3f,False,False,,2021-05-19 22:00:01,,
5fbd41357fbd100001ccc30c,601ad180d9db4f0bf5332f46,False,False,,2021-02-03 16:00:01,,
5f27a04f86c85b00016a54ed,601ae29d80bb0d6e7655d67f,False,0 -> 1,,2021-02-03 17:00:01,,
5f461a25008c8a000150cc7b,601b03e0a5b121030c5baff5,True,False,False,2021-02-03 20:00:01,Transient,
5eead15bb0f53300018f9004,601b0da90b605b2257cf7868,True,False,True,2021-02-03 20:00:01,Step function,vibration_vel_order__0
5c1d1f2cc04d650001064ab8,6020d3a3c2069b2cb8df9f27,False,False,,2021-02-08 03:00:01,,
5c880dd45035b20001829fe4,601b540d3c042d76339bc64f,False,False,False,2021-02-04 01:00:01,,
5f6a020bb95f71000155c558,608451de679cbf7f501201db,False,False,False,2021-04-24 14:00:01,,
5fbd44771b16be0001294a64,601b67e663eb4f20b6871f5f,False,False,,2021-02-04 03:00:01,,
5fa2d6c35fd5bf00018de79a,60451edc8605a9614b9a2f4f,False,False,,2021-03-07 18:00:01,,
5fa01fd9ce12ea0001167233,6038270946439801c089004b,False,False,,2021-02-25 22:00:01,,
5be302448a36180001a9f6f1,601bf235566ae03cbfbb1281,False,False,False,2021-02-04 13:00:01,,
5edfb6d59fd3e5000106b7fe,601c3fea577306167d7f06c4,False,False,,2021-02-04 18:00:01,,
5f16d90cecca5100012ddfbc,601c630f546a6068f3aa412d,False,False,,2021-01-09 15:00:01,,
5f0b02be185d790001b35bdb,601c695cc743b107dc9ddb25,False,False,,2021-02-04 21:00:01,,
5f16d87fab44ba000132fb08,601c878dda193472ab878825,False,False,,2021-01-07 17:00:01,,
5d8139b277b9b60001be8f5f,606d09ee25bc8671090ee1c1,False,False,,2021-04-07 01:00:01,,
5f16ac70ab44ba000132d178,601c92703833064f829a3420,False,False,,2021-02-05 00:00:01,,
5fc104a14f6fc300011e021d,603d097975b3dd1097baa19f,False,False,False,2021-03-01 15:00:01,,
5df8d1fdb5f3150001f2a5e4,602ca999ed2fbd0ff1a59b5e,False,False,,2021-02-17 03:15:01,,
5eeb70b2af6ac1000197446c,601d2442119f1633e6414d3e,False,False,False,2021-02-05 10:00:01,,
5eeb5cad3b3ff200012a6f6d,601d2de9573d4e257dfe6514,False,False,,2021-02-05 11:00:02,,
5eb597dca9a5660001b3b7af,601d328c8ab805543fce2fd5,False,False,,2021-02-05 11:00:01,,
5eeb6f7bac230e0001279d9b,601d4e38670cd33ea7365a1e,False,False,False,2021-02-05 13:00:01,,
5fa01fd9ce12ea0001167229,601d6e95ba5c305c02e78ef8,False,False,,2021-02-05 14:00:01,,
5d654206a51474000171f469,603e640091455100899a9d2e,False,False,,2021-03-02 11:00:02,,
5f773dcdb89f210001d8e080,602175f30629f1671ab1b03a,False,False,,2021-02-08 17:00:01,,
5f776883afdb3c0001bc370e,6049b80aacf206267738dd99,False,False,False,2021-03-11 04:00:01,,
5d3081a42518cc000179684b,601d93517c0cb52e0c4811c7,False,False,,2021-02-05 18:00:01,,
5decfdcef900950001fef9e4,601dbf5e6dccb90ce6536a6a,False,False,,2021-02-05 21:00:01,,
5e56d3786b4d3d00019d2375,601ddb3cd69c0958ac0e0f2a,False,False,,2021-02-05 23:00:01,,
5e56a865c7847d0001b949fb,603846be23ac0946afb85269,False,False,,2021-02-26 00:00:01,,
5f550097d8ef2c0001831c95,601e27b7ed9b6a2aa688c4b1,False,False,False,2021-02-06 03:00:01,,
5fa80fb4ff2b11000116d181,601e2b4ced9b6a2aa688c6bb,False,False,,2021-02-06 05:00:01,,
5f3df7fb0f89b60001ec6795,603b6831e8c2683410a048ee,False,False,,2021-02-28 09:00:01,,
5b74ce55487d1b000135a0a7,601e8fb552488d5e3f3fdaf6,False,False,False,2021-02-06 10:00:01,,
5eeb5cbc84b12600016756d4,601ea94b726b572529dbf3d4,False,False,,2021-02-06 14:00:01,,
5f54dd217546020001758b7b,603c9332964b20508cb07e76,False,False,,2021-03-01 05:00:01,,
5b7d7c532fc820000149bb59,601f3a5385d00429d98af45f,False,False,False,2021-02-07 00:00:01,,
5fa80fb4ff2b11000116d17d,6025ecf858a2e4700408fa15,False,2 -> 2,,2021-02-12 02:00:01,,
5f27540c86c85b00016a1442,601f545b7e263f4ea23dda18,False,False,False,2021-02-07 02:00:01,,
5f320df04600950001f70f96,6045907984b4fa3156dbceec,False,False,False,2021-03-08 00:00:01,Small trend,
5dcad5791f61ad0001771b60,60202f964814794d4e189627,False,False,,2021-02-07 18:00:01,,
5f3befb390f1570001102a08,607bf1059aa860533433d9fe,False,False,,2021-04-18 08:00:01,,
5db7acaf0cc2d80001553fbf,602044874814794d4e18a59b,False,False,,2021-02-07 19:00:01,,
5f5281f7f3b4d400014c1c4c,6020672cc0fa1b1a0ef33218,False,False,,2021-02-07 22:00:01,,
5f6f6207bc7eda0001fc820c,60207aecf26fbf2dade9f4a0,False,False,,2021-02-07 23:00:01,,
5f36bf9c4ea4c300017d7bb3,6020933b1ee3926e168465f7,False,False,,2021-02-08 01:00:01,,
5e2e2a7d8d6c4800011f822a,6020a75a1ee3926e168473f9,False,False,,2021-02-08 02:00:01,,
5ee980b7b0f53300018ed30d,602bdc49f3c58f2df70440e3,False,False,False,2021-02-16 14:00:01,,
5f17e80538d5f80001caa59d,60623da30e31802028f5da88,False,False,False,2021-03-29 20:00:01,,
5f17f4f639772b0001d4daf9,602183cacd950331fe577b9c,False,False,,2021-02-08 18:00:01,,
5f17ea9638d5f80001caa6f0,602195c6c409c82c6241a8a4,False,False,,2021-02-08 19:00:01,,
5f29842f05174f000119c7d9,602bf333fc911a43ab64b033,False,False,,2021-02-16 16:00:01,,
5f17ec2339772b0001d4d0da,6021778d2f4b943ff0a2375f,False,False,,2021-02-08 17:00:01,,
5f54e78175460200017593d0,604b228c5c9829340b1b6970,False,False,,2021-03-12 08:00:01,,
5f17eac239772b0001d4cfec,60218968cd950331fe578296,False,False,,2021-02-08 18:00:01,,
5f17ec4339772b0001d4d111,604dfa110943c8714aa301bd,False,False,,2021-03-14 11:00:01,,
5cc09bd2b43afe00019c8200,6021980737fcda05b65a799c,False,False,,2021-02-08 18:00:01,,
5ef64778b987aa00011456b3,603476c1fcfd4d39b90a4211,False,False,False,2021-02-23 03:00:01,,
5f3c1cfa4ccf080001bef6ec,6021a3caac97de4f216f27a1,False,False,,2021-02-08 20:00:01,,
5f17ff3f39772b0001d4e5a4,6021bdaf22292420c1085514,False,False,False,2021-02-08 22:00:01,,
5f36c04b4ea4c300017d7c16,60223b573411e9746c6d5bb9,False,False,,2021-02-09 07:00:01,,
5ec0415d12b049000159d201,6022717bc083a622359aee08,False,False,,2021-02-09 11:00:01,,
5de7d50f49164a0001f74da6,60226443273a2c280378f7db,False,False,,2021-02-09 10:00:01,,
5bfd5703db7af80001a2aad9,60225f86c083a622359ae333,True,False,False,2021-02-09 08:00:01,Cliff,
5eeb6233ac230e000127961c,6022cd1a36a51b6f9c43ff98,False,False,,2021-02-09 17:00:01,,
5ea360dcabc79c0001d3246b,6022dc86b7f512631a8003e8,False,False,False,2021-02-09 17:00:01,,
5f36b96fa829e5000116652e,6022dabe30b3c058f26047f4,False,False,,2021-02-09 18:00:01,,
5dd555f7c10248000142146b,603241a05fb3824c762645d3,True,False,True,2021-02-21 10:00:01,Good trend,vibration_env_rms
5eeb5c663b3ff200012a6f0a,603255c25b726c329de9401a,False,False,,2021-02-21 12:00:01,,
5f17ed1539772b0001d4d25e,60230af6c6f8bf1d5d23ed38,False,False,,2021-02-09 22:00:01,,
5d6587581e680b0001385b98,60386be40bf20f3ddd60b3bb,False,False,,2021-02-26 03:00:05,,
5ee64133fa8c060001516355,602801dffe58b94df62b6189,False,False,,2021-02-13 16:00:01,,
5eeb6908fca35900011ffecc,6023823ed4e3a742fcfa8eb9,False,False,,2021-02-10 06:00:01,,
5db07fb1c17f7d00013f02d3,602429cacc20643b9ce92d78,False,False,,2021-02-10 18:00:01,,
5c9d3625c090980001523a2f,602438a87c707b3397c6873d,False,False,False,2021-02-10 19:00:01,,
5f0c7790f8e2e00001e20dad,602448ac3403b07ede7fdef2,False,False,False,2021-02-10 20:00:01,,
5f6e35a92eb7700001477238,602487b7d330c10afab34b99,False,False,False,2021-02-11 01:00:01,,
5ced5ba8ee3cdc0001753561,608fda4980d35c3199022184,False,False,False,2021-05-03 09:00:01,,
5ec043438aede1000190a7a6,6024f12ae0c1a234237badbc,False,False,,2021-02-11 08:00:01,,
5ee3d2e3efc6dc000178c60e,6024fd77aec60005890455dd,False,False,False,2021-02-11 09:00:01,,
5f763562b89f210001d7a64c,602543eb1a105a609fa8ee2a,False,False,,2021-02-11 14:00:01,,
5e2e2b1c9a00c500011cd76e,6046c7dc604ab76a92b0139d,False,False,,2021-03-09 00:00:05,,
5c2103d6fc88f80001c738ff,60323aaa802bed2af3e286b1,False,False,,2021-02-21 10:00:01,,
5f6e35a92eb7700001477231,607bf1449aa860533433da6a,False,False,,2021-04-18 08:00:01,,
5db7ad60d43c4a0001ac6909,602626de86ac3d7de9b68140,False,False,False,2021-02-12 06:00:01,,
5f16d3d8ab44ba000132f472,6026935e78d83a270493dfb2,False,False,,2021-02-12 14:00:01,,
5f0c8231f8e2e00001e2154a,60269e8479086762bf51ce4e,False,False,,2021-02-12 15:00:01,,
5fce7a059b367f0001fd1bba,603337a14402da69127090f7,False,False,,2021-02-22 04:00:01,,
5ced5ba8ee3cdc0001753552,6026b2b5028fa339a078b7e7,False,False,,2021-02-12 16:00:01,,
5f6e35a92eb770000147723a,60412b23dd1e067edaad74f8,False,False,False,2021-03-04 12:00:01,,
5eb5a8ceb1c46d0001e7ecb0,6063971ae2e0e678d6ae6271,False,False,,2021-03-30 21:00:01,,
5f316ee34600950001f6747b,60270302f4ec673dde02b954,False,False,False,2021-02-12 22:00:01,,
5e66a89b61185a0001dddf2d,60271499d7d1df272e288d1e,False,False,,2021-02-12 23:00:01,,
5d3e8706d124960001c189b3,60271930ff734c4f5db4a93a,False,False,,2021-02-12 22:00:01,,
5f9fd40dce12ea00011611d0,602721f6d7d1df272e289818,False,False,,2021-02-13 00:00:01,,
5f17ed5e38d5f80001caa8e0,602721acce2d096425290018,False,False,,2021-02-13 00:00:01,,
5f686aa932513a0001e75e2b,60274737d7843b7e6b276807,False,False,,2021-02-13 01:00:01,,
5e66bac361185a0001ddeaa8,60275f69acf8c652d447c82a,False,False,,2021-02-13 05:00:01,,
5f0ca505185d790001b50bf2,607bf27d4a35c55b167ad65e,False,False,,2021-04-18 08:00:01,,
5e66b2d34d8118000106addb,602767ca2e44f56c77578d91,False,False,,2021-02-13 05:00:01,,
5ee3d20befc6dc000178c5ea,6027c1af1601e30e825ea3ea,False,False,,2021-02-13 12:00:01,,
5f180a1d39772b0001d4ed74,6027c3ba2523286ec57155be,False,False,False,2021-02-13 12:00:01,,
5f17e94938d5f80001caa60f,60322bbd47fc6f03073720a6,False,False,,2021-02-21 09:00:01,,
5f13fbcaecca5100012b41dc,6028131b56e3f93dc7cd1fa8,False,False,,2021-02-13 17:00:01,,
5ca66454355fa80001cc3344,602824663e37713e44505d82,False,False,,2021-02-13 17:00:02,,
5f6e35a92eb77000014771f2,6086efed0aab6a1a69b686f0,False,False,,2021-04-26 16:00:01,,
5ddd270bc8231800013dd526,602849cee2f06e72021834cd,False,False,,2021-02-13 21:00:01,,
5e67e210ca7da100012e9404,602859937c662e2532135d9e,False,False,,2021-02-13 22:00:01,,
5f0c65f8f8e2e00001e1fef4,602c01f21a506d7ae812dc83,False,False,,2021-02-16 15:00:01,,
5ee640d67eb62500011e72ed,6028bb1a8cd7e14c911f96ab,False,False,,2021-02-14 05:00:01,,
5e558ee70fa21d0001a887ae,6028e61046279977179a902c,False,False,False,2021-02-14 08:00:01,,
5de6d9138afe10000102882d,602910f09193d3494eaac891,False,False,,2021-02-14 09:00:01,,
5f6e35a92eb7700001477229,60292c11f136de1a4b2cbbe1,False,False,,2021-02-14 13:00:01,,
5f5a68c9547995000190ad04,60293f9b6d42953f8d14e38d,False,False,,2021-02-14 15:00:01,,
5f5a68da547995000190ad40,602946bb86f9d567c6b4e186,False,False,,2021-02-14 15:00:01,,
5d9e101744ca320001962436,6029ef86cdb13578075e960c,False,False,,2021-02-15 03:00:01,,
5f27979386c85b00016a4d43,6029f10d4cda0818ff43ce7d,False,False,False,2021-02-15 03:00:01,,
5f6e35a92eb770000147722a,602a03bf26a0ed2cf94e17ca,False,False,False,2021-02-15 05:00:01,,
5c7d6f770851b700014e6fc1,602a29e1ea76d330d96273f7,False,False,,2021-02-15 06:00:01,,
5ca50025ee09030001f4a73a,602b8b84b72b94621b093185,False,False,,2021-02-16 07:00:01,,
5ec433ffc63d77000131bca3,602bb8fab72b94621b094cd3,False,False,,2021-02-10 08:00:01,,
5f3befb390f1570001102a02,602ccac89bc1780d4b04c575,False,False,,2021-02-17 07:00:01,,
5f06307fc232080001cd172f,602bea1594d4e43353858ff2,False,False,,2021-02-16 15:00:01,,
5e3ac794ccad5d000112ef96,602bf96b359e33280cc33e58,False,False,,2021-02-16 16:00:01,,
5efceb09f9ff69000163c368,602c04281a506d7ae812de11,False,False,False,2021-02-16 17:00:01,,
5f686c261ab3580001758b72,602c14cbd181512e37f53de3,False,False,,2021-02-16 18:00:01,,
5df7f52d49c7000001e9613e,602c4435b77e901f2b619d45,False,False,,2021-02-16 20:00:01,,
5f16d3e4ecca5100012dd8da,602c6f4c59963309b76c1e03,False,False,False,2021-02-17 01:00:01,,
5f763562b89f210001d7a64e,602c7cf9409673073fcb82af,False,False,,2021-02-17 02:00:01,,
5e4d8a43b4006800016877f2,602cb3a7d17f5e49cc179379,False,False,False,2021-02-17 04:00:01,,
5eead12084b12600016708d7,602ccb64d8361c5ae0a3338b,False,False,,2021-02-17 07:00:01,,
5f17f39a38d5f80001caafe1,602e018977c8363cd6a90821,False,False,False,2021-02-18 05:00:01,,
5f4b560f008c8a00010a97ed,602e288e606c674236c83119,False,False,,2021-02-18 08:00:01,,
5f46200c008c8a000150d081,602e29ffbbd8e178676da00a,False,False,,2021-02-18 08:00:01,,
5f05c374f684b00001bb30d6,6078b6a44a35c55b16777d8f,False,False,,2021-04-15 21:00:01,,
5f7b77517235ce00012e091b,602e2c8d437bbb14a2e0437f,False,False,,2021-02-18 08:00:07,,
5f8759ed789ec30001259f75,607bf26e9aa860533433dd03,False,False,False,2021-04-18 08:00:01,,
5ef4abfae1c0e90001eb007c,602e3120bbd8e178676da4c2,False,0 -> 1,False,2021-02-18 09:00:01,,
5c9a0df3269fde0001a0c82b,60d24560e4586c040451495b,False,False,,2021-06-22 20:00:01,,
5db1dec60cc2d8000152929d,602ea2584cf23247ef4a73bd,False,False,,2021-02-18 17:00:02,,
5ea3617dc220330001f7227e,602eb7c792bd951a8b9b2180,False,False,False,2021-02-18 18:00:01,,
5ba15713c04bf50001e93fb0,602eb7348ee84b6af8e1e08f,False,False,,2021-02-18 18:00:01,,
5ee98281b0f53300018ed3b0,602ec57a80800c03c84a5d1b,False,False,,2021-02-18 19:00:01,,
5f3bf6e44ccf080001bed60e,602ed9c9ef1ba632cb0ee74a,False,False,,2021-02-18 21:00:01,,
5f18017039772b0001d4e667,602eef08751f447e04d684e8,False,False,,2021-02-18 22:00:01,,
5f4fdb128597160001fa71a6,602f0beb39fbb22a5947b9c5,False,False,,2021-02-19 00:00:01,,
5f0b02f4f8e2e00001e0e58e,602f16cd751f447e04d6990b,False,False,,2021-02-18 23:00:01,,
5c429ce243d3e1000164b4be,602f23d4a1b951356b20987d,True,False,False,2021-02-19 00:00:01,Cliff,
5ee3d16eefc6dc000178c587,602f783b77b0a81b0a4a8bb4,False,False,False,2021-02-19 08:00:01,,
5fa2befced7e450001ed0deb,602f887f8f0dfe02527a0718,False,False,,2021-02-19 09:00:01,,
5f288c6786c85b00016b23a2,60304d1b1940147796785a9c,False,False,,2021-02-19 23:00:01,,
5ee617596d0b11000196ab49,6030a0b922cc236403742740,False,False,False,2021-02-20 05:00:01,,
5e5d08533ce9c600013233c1,60309cd29a87a72a8bf88595,False,False,False,2021-02-20 05:00:01,,
5fa9767fa47db900016fa334,6030a0d522cc23640374276a,False,False,False,2021-02-20 05:00:05,,
5d74f908550b33000173c966,6030cd8ed4d15f25b4a06a3f,False,False,False,2021-02-20 08:00:01,,
5fa2d611ed7e450001ed2cfc,6030dc1421edc96fd2598b9f,False,False,,2021-02-20 09:00:01,,
5fa97f0ba47db900016faacb,6030f6309101780e50df281a,False,False,False,2021-02-20 11:00:01,,
5fcf9ffc235b110001ecb6bb,603102873e9ba9674b02fbc8,False,False,,2021-02-20 12:00:01,,
5eeb68adac230e0001279934,60310ec7afeb396b53007648,False,False,,2021-02-20 13:00:01,,
5af46138894afe000101f6cb,603177d8e5e93b7192a47f36,False,False,False,2021-02-20 16:00:01,,
5f18093239772b0001d4ec07,603210d082e075678e6eab25,False,False,,2021-02-21 07:00:01,,
5f16b112ab44ba000132d609,60322e450e22735d740c38a1,False,False,,2021-02-21 09:00:01,,
5f54db9775460200017588c3,6032340a5b726c329de92b89,False,False,,2021-02-21 08:00:01,,
5d06d86d482fa40001f19080,60323456577dd442abdd65f4,False,False,False,2021-02-21 10:00:01,,
5eb0dab579e3a30001bafca1,6032351e577dd442abdd6646,False,False,,2021-02-21 09:00:02,,
5f54db0175460200017587b2,6032358b652d177c754c321b,False,False,,2021-02-21 10:00:01,,
5e4d8cf7b400680001687941,603236705b726c329de92c47,False,False,,2021-02-21 07:00:01,,
5f3befb390f1570001102a1e,60323b275b726c329de930c9,False,False,,2021-02-21 10:00:01,,
5f285df8a0d2fb0001763ce7,603240a7ae359211bb62179a,False,False,,2021-02-21 11:00:01,,
5d82640a362a9e000101efb6,603264f4b384824bac8fff6c,False,0 -> 1,False,2021-02-21 13:00:01,,
5ced5ba8ee3cdc000175355f,60327cf3bf895b4a6a12b184,False,False,False,2021-02-21 13:00:01,,
5dcc18082764690001926c12,60f49ec9830be3485561eb90,False,False,,2021-07-18 21:00:05,,
5f6f6207bc7eda0001fc820a,6032ace14b730e37a755901a,False,False,,2021-02-21 18:00:01,,
5f279c6486c85b00016a52a4,607be65b9aa860533433d1c5,False,False,,2021-04-18 07:00:01,,
5e2e27d19a00c500011cd4ba,6032e40c8bb62c08128eb764,False,False,,2021-02-21 22:00:01,,
5f3714f9a829e5000116be5d,603309ee8486d06b1d4c11f4,False,False,,2021-02-22 01:00:01,,
5f3befb390f1570001102a01,60331919b9f9be118c74b506,False,False,,2021-02-22 02:00:01,,
5eeb6f3aac230e0001279d89,6033264eb9f9be118c74bcb0,False,False,,2021-02-22 03:00:01,,
5df0fbe4fe2eaf000111fdac,603337ef4402da6912709192,False,False,,2021-02-22 04:00:01,,
5e14de3d1d33b30001fe14c0,603371edc68ad85fe20ef1e8,False,False,,2021-02-22 08:00:04,,
5fce49de719cd10001f357ef,603370a4c68ad85fe20ef025,False,False,,2021-02-22 08:00:01,,
5fd7451e63c9b60001c22216,60337af31490a07b46420aff,False,False,,2021-02-22 09:00:01,,
5f17eaf338d5f80001caa70f,6033941b213c347210b411dc,False,False,,2021-02-22 11:00:01,,
5ef6571bb987aa0001145de1,6033a6be41134c5c87b32392,False,False,,2021-02-22 12:00:01,,
5eeb69b3fca35900011fff16,60b34effc7711e4c82d9eceb,True,False,IGNORE,2021-05-30 08:00:01,,
5e8603a1d593850001b64fae,6033df4a28534d711ff7c912,False,False,False,2021-02-22 16:00:05,,
5de695bb3722310001d38151,60346f277ed1361e9df62115,False,False,,2021-02-23 02:00:01,,
5f6f6207bc7eda0001fc820d,60346f7f64cf7c3ffb81fbdb,False,False,,2021-02-23 02:00:01,,
5ba277574166b60001dc2dfb,6034a2f25a8a305003f1323f,False,False,,2021-02-23 06:00:01,,
5ec3feeec63d77000131a119,6034b449c3d54966937c1df3,False,False,,2021-02-23 07:00:01,,
5e1e45beb982c90001350916,6034b96c56c69b6d667e2653,False,False,False,2021-02-23 08:00:01,,
5f16d093ab44ba000132f197,6034dbfdac3d8b39b243f249,False,False,,2021-02-23 10:00:01,,
5c48b9e443d3e1000146123b,6034f3f40d78213f44b87123,False,False,,2021-02-23 10:00:01,,
5f13f811ab44ba0001306493,603520e9dbd88c351c443070,False,False,,2021-02-23 15:00:01,,
5fd1d91861819c0001f2ed8c,607bf18b4a35c55b167ad46e,False,False,,2021-04-18 08:00:01,,
5f0aff8d185d790001b35922,6035411d78c73a3b34da5fec,False,False,,2021-02-23 17:00:01,,
5f273f9a86c85b00016a00be,6035535b1e6f3120a074d9bb,False,False,False,2021-02-23 19:00:01,,
5f16d78decca5100012dde2d,60355c394439864d06bf9034,False,False,,2021-02-23 19:00:01,,
5f21905686c85b0001650430,60356bf126488019e1198d3c,False,False,False,2021-02-23 20:00:01,,
5fa01fd9ce12ea000116722f,603576734bf65c4d259ffef0,False,False,False,2021-02-23 19:00:01,,
5eeb6899ac230e000127992f,60a3617b18818378eb778f9d,False,False,,2021-05-18 06:00:01,,
5b7c1f53487d1b00013665c6,60b1b34a09dc2b6b519bb6b2,False,False,,2021-05-29 01:00:01,,
5f3c24d34ccf080001befef1,60358120cd1af805ffba990c,False,False,False,2021-02-23 20:00:01,,
5d66a793f6c19b0001393b75,60359caa3487d0015f825734,False,False,,2021-02-23 22:00:01,,
5c19367b8c236b0001881f57,6035a303fd9f2940a8965050,False,False,,2021-02-24 00:00:01,,
5c1935548c236b0001881f02,6035ae06fd9f2940a896557a,False,False,,2021-02-23 23:00:01,,
5f68b8d132513a0001e7ad3f,6096f93cbeb5d23e58fb4bd7,False,False,,2021-05-08 20:00:01,,
5cd19320011b5000011f708b,6035b18b3f0f946639bde038,False,False,,2021-02-24 01:00:05,,
5eeb694caf6ac10001974057,6035de78454c2e2b7fff5418,False,False,,2021-02-24 05:00:01,,
5ec435d0abe32f000123377e,608188d901c3c920b2cc18cf,False,False,,2021-04-22 12:00:01,,
5fa80fb4ff2b11000116d173,6067d941a387197e31c629e4,False,False,,2021-04-03 02:00:01,,
5ef64395e1c0e90001ebf2e9,60368c34db720b4ac70f27f1,False,False,,2021-02-24 17:00:01,,
5f6e35a92eb770000147722b,60368fcadb720b4ac70f29ad,False,False,,2021-02-24 17:00:01,,
5f07e9db7a58cf000169f280,60369154db720b4ac70f2b98,False,False,,2021-02-24 17:00:01,,
5ef643884db9b000018275ea,6036a07003acc6603af4a4a7,False,False,,2021-02-24 18:00:01,,
5fa97f34e347b700012a929f,6036ca00e555a26892ff18fb,False,False,,2021-02-24 21:00:01,,
5f3d5614d1f9a10001fd9ca0,603739b47fac521a87f8bb3c,False,False,,2021-02-25 05:00:01,,
5d658690a514740001720e09,6037a850836dfa274da54151,False,False,,2021-02-25 12:00:04,,
5e66b64761185a0001dde755,6037aa37836dfa274da54336,False,False,False,2021-02-25 13:00:01,,
5d06d87c4fe75100017ae7a5,6037aecee35e3e6d0f6c1092,False,False,False,2021-02-25 14:00:01,,
5dd54ebfb5558200019832a9,60812a9d1c30cc32988bb1f0,False,False,,2021-04-22 07:00:01,,
5e8f4618fdcbe5000104900b,60380e4757bc55335136418a,False,False,False,2021-02-25 20:00:01,,
5fa9768fa47db900016fa33f,60381a16ca911743433f561b,False,False,,2021-02-25 20:00:05,,
5fa2d79f5fd5bf00018de82a,6038381e0ed6a31e9316d738,False,False,,2021-02-25 21:00:01,,
5f776883afdb3c0001bc371e,607bf3ed4a35c55b167ad968,False,False,,2021-04-18 08:00:01,,
5ba28d544166b60001dc3030,60388b86966b614bb8335364,False,False,,2021-02-26 05:00:01,,
5eeb6c04ac230e0001279b2f,60cef35d3d982524f1b642b4,False,False,,2021-06-20 07:00:01,,
5fa97e87a47db900016fa9cf,6038d13b492b112e3a61fbf5,False,False,False,2021-02-26 10:00:01,,
5f1400ffab44ba0001306df4,6038d3f9833b090e79b589d4,False,False,False,2021-02-26 10:00:01,,
